#{"t_start": 1734444340.750059, "env_id": "None"}
r,l,t
561.44147,1000,10748.607794
750.54364,1000,10749.963182
649.0923,1000,10758.191465
618.4097,1000,10761.446034
522.8346,1000,10769.189353
834.3114,1000,10774.203827
858.20404,1000,10795.183386
812.46606,1000,10798.577372
564.3921,1000,10799.043267
882.21564,1000,10801.424041
781.0145,828,10804.675002
857.1022,1000,10804.745191
782.7628,1000,10806.084535
832.84827,1000,10817.391671
643.1291,1000,10825.178389
471.91702,1000,10830.213391
-28.081865,1000,10850.594669
864.9943,1000,10853.890536
858.47437,1000,10854.35446
674.55725,1000,10856.748678
437.66617,1000,10860.025095
842.1838,1000,10860.096124
846.0377,1000,10861.434427
522.0687,1000,10872.766984
866.4295,1000,10880.317513
834.07465,1000,10885.17908
940.2056,598,10894.239449
855.65717,1000,10905.607076
504.31293,1000,10908.942352
910.50793,895,10909.392369
626.6788,1000,10909.535862
813.62585,1000,10911.957597
875.6996,1000,10915.268218
828.01495,1000,10927.985661
849.8509,1000,10935.765559
823.0808,1000,10940.777779
888.90015,1000,10949.885505
716.67554,1000,10961.553028
544.59686,1000,10964.92558
297.3469,1000,10965.274859
888.69214,1000,10965.414692
837.93915,1000,10967.832559
605.22925,1000,10971.171012
61.511894,1000,10984.117097
484.852,1000,10991.951147
533.474,1000,10996.920045
391.27472,1000,11006.159185
398.2883,1000,11017.728784
222.69046,1000,11021.135914
57.718315,1000,11021.48871
413.067,1000,11021.630012
118.64866,1000,11024.053419
389.65027,1000,11027.383499
442.85684,1000,11040.223016
264.51114,1000,11047.941789
865.662,1000,11052.887572
219.01373,1000,11062.130081
517.9467,1000,11073.632915
203.48206,981,11076.25652
802.35455,1000,11077.002364
817.81024,1000,11077.475888
871.6378,1000,11079.877568
514.87134,1000,11083.205544
748.8841,1000,11096.113315
496.0282,1000,11103.836393
809.3952,1000,11108.790514
834.3101,1000,11117.960463
616.5722,1000,11129.503812
811.769,1000,11132.134351
705.34106,1000,11132.882746
498.6433,1000,11133.351842
490.43832,1000,11135.753076
839.6245,1000,11139.043851
245.04315,1000,11151.910308
36.365067,1000,11159.642826
855.8039,1000,11164.606736
928.406,716,11172.76693
853.5838,1000,11173.740822
739.7351,1000,11185.329517
584.2169,1000,11187.9727
643.85846,1000,11189.182604
686.5195,1000,11191.606815
896.49677,1000,11194.994803
540.7894,1000,11208.106838
814.29865,1000,11216.026657
862.97345,1000,11221.127061
875.27997,1000,11229.725455
490.62494,1000,11230.743184
674.0177,1000,11242.445007
832.6939,1000,11245.069808
730.1943,1000,11246.254986
852.80927,1000,11248.644323
868.75665,1000,11251.937492
938.8053,612,11264.120613
588.42035,1000,11264.80342
848.10236,1000,11272.62142
856.5321,1000,11277.592004
50.820026,1000,11286.846585
915.704,843,11289.655989
917.10596,829,11295.078859
881.83167,1000,11301.029688
871.33527,1000,11302.229748
306.34482,1000,11307.914696
931.40173,686,11310.9883
363.7638,1000,11320.09868
884.38477,1000,11320.786733
928.00525,720,11329.949681
865.75995,1000,11333.614377
934.00226,660,11338.023318
901.70966,983,11341.881238
933.7022,663,11348.120699
886.0739,1000,11351.016449
892.8438,1000,11358.144176
628.98065,1000,11363.955928
797.3562,1000,11376.01085
896.18445,1000,11376.715362
930.7025,693,11376.715406
934.29803,657,11378.599719
933.1052,669,11385.584034
827.3386,1000,11385.961082
848.98334,1000,11389.659269
870.50354,1000,11407.155497
904.7097,953,11411.699458
873.7829,1000,11420.100781
933.7061,663,11422.933244
767.5497,1000,11432.471495
826.6121,1000,11433.179638
816.1147,1000,11433.179683
857.9018,1000,11435.084843
855.3354,1000,11442.54941
888.3402,1000,11446.32836
889.63165,1000,11464.286101
770.13605,1000,11468.915462
310.2523,1000,11477.495214
286.66214,1000,11480.379058
258.54785,1000,11489.884422
327.75708,1000,11490.590067
328.08856,1000,11490.590113
143.97115,1000,11492.455152
54.799446,1000,11499.628767
-19.999561,1000,11503.220432
-61.53781,1000,11520.430009
-65.15615,1000,11524.930603
-86.66592,1000,11533.144619
-67.6255,1000,11535.8927
-49.99993,1000,11545.164104
-74.63714,1000,11545.85116
-78.87264,1000,11545.851205
-86.01325,1000,11547.702014
-79.66037,1000,11554.881391
-85.75424,1000,11558.493048
-83.551956,1000,11575.571002
-67.34653,1000,11580.009847
-78.5708,1000,11588.241713
-65.29904,1000,11591.034485
-162.86374,983,11600.054151
22.807137,1000,11600.353734
-16.128832,1000,11601.043102
24.113274,1000,11602.912247
-77.49134,1000,11610.196585
-65.51667,1000,11613.849325
204.19427,1000,11631.66228
190.65555,1000,11636.271959
182.14078,1000,11644.725984
569.93365,1000,11647.565232
927.9012,721,11651.152993
178.63477,1000,11656.72106
510.21997,1000,11657.02446
429.9645,1000,11657.704919
532.14526,1000,11659.562581
593.49713,1000,11670.402864
875.90814,1000,11687.622371
742.81146,1000,11692.116494
935.10156,649,11692.739084
905.6128,944,11697.386115
907.6019,924,11699.060284
817.73114,1000,11706.813685
868.2605,1000,11712.584536
892.9695,1000,11713.255687
885.61914,1000,11715.107444
192.44763,1000,11726.054436
927.50726,725,11728.112217
917.60425,824,11743.171257
889.77124,1000,11747.741985
879.0859,1000,11748.366662
932.701,673,11750.653318
885.876,1000,11754.731406
850.00903,1000,11762.520487
905.30585,947,11765.367076
920.80304,792,11770.097989
878.4707,1000,11770.853661
932.7031,673,11780.64103
940.4032,596,11781.602688
872.67004,1000,11783.664437
770.53546,760,11796.906606
784.3864,1000,11803.396986
426.3118,1000,11806.272557
831.6069,1000,11817.92593
890.03296,1000,11820.77953
711.38684,1000,11825.543478
419.02634,1000,11826.292697
733.94525,1000,11836.242096
619.42664,1000,11837.231195
811.86865,1000,11839.303272
925.0993,749,11848.025682
626.6571,1000,11852.586646
770.76074,987,11858.348144
921.60065,784,11861.696648
938.80554,612,11871.332479
303.17032,1000,11876.615108
435.42822,1000,11881.283403
844.45184,1000,11882.02504
637.6813,609,11886.427936
557.8955,1000,11891.823512
678.522,1000,11894.830433
926.7065,733,11898.991916
846.8218,1000,11903.451759
874.64777,1000,11916.919228
943.10474,569,11917.69433
885.974,1000,11926.456868
860.3034,1000,11931.732618
925.50305,745,11932.913526
872.2284,1000,11936.60457
892.81824,1000,11937.356245
889.3728,1000,11950.376213
933.79913,662,11954.05934
857.3052,1000,11954.693341
869.082,1000,11959.286887
848.3926,1000,11974.063062
924.9996,750,11975.44619
183.33362,1000,11983.073057
872.03235,1000,11988.47441
884.08594,1000,11993.323989
871.15875,1000,11994.241186
922.2036,778,11994.846423
919.00775,810,12000.993471
876.19836,1000,12011.027628
852.7134,1000,12016.275465
751.1343,1000,12031.085284
885.5713,1000,12032.462837
890.07025,1000,12040.007885
695.453,1000,12045.382839
791.90326,1000,12050.136982
817.33,1000,12050.887479
848.81903,1000,12051.463908
820.6425,1000,12057.500473
440.11902,1000,12067.529999
841.3881,1000,12072.682444
812.1726,1000,12087.269651
823.6775,1000,12088.616804
780.14484,1000,12096.101709
791.06354,1000,12101.43263
747.182,1000,12106.241285
791.99585,1000,12106.999178
836.8493,1000,12107.584284
791.3112,1000,12113.658807
576.92993,1000,12123.716594
842.57404,1000,12128.852971
882.27765,1000,12143.389792
620.7851,1000,12144.786715
625.1676,1000,12152.177997
639.9258,1000,12157.424545
429.79855,1000,12162.134326
293.84244,1000,12162.873869
705.45886,1000,12163.435292
434.9615,1000,12169.364628
863.5771,1000,12179.133206
826.20294,1000,12184.129704
593.3409,1000,12198.198458
290.23965,1000,12199.510234
725.0096,1000,12206.74404
913.80554,862,12209.033131
853.42346,1000,12211.938209
917.6043,824,12214.109825
840.9546,1000,12217.268444
882.46136,1000,12217.830374
919.9024,801,12222.626252
862.6634,1000,12238.463434
918.60406,814,12251.239092
881.1405,1000,12252.782195
265.24414,1000,12254.131288
913.4006,866,12256.491364
928.6014,714,12261.885193
578.8415,1000,12266.92794
854.0732,1000,12269.175176
832.2102,1000,12272.546546
892.73834,1000,12273.130075
877.3508,1000,12294.396636
850.95197,1000,12307.252852
864.0556,1000,12308.898288
566.6737,1000,12310.238393
805.4646,1000,12312.569571
812.89636,1000,12317.893064
843.82996,1000,12322.899998
769.73944,1000,12325.142572
853.07745,1000,12328.433378
687.23926,1000,12329.014517
864.5787,1000,12350.152661
751.2131,1000,12363.292241
907.2068,928,12364.544868
451.49115,1000,12364.896768
924.3041,757,12365.475943
769.7225,1000,12366.277409
633.5481,1000,12374.044111
535.779,1000,12381.270455
815.20044,1000,12384.505419
784.617,1000,12385.087455
809.09546,1000,12406.213513
531.96625,1000,12419.060802
871.1288,1000,12420.289601
859.56726,1000,12420.640687
825.1703,1000,12421.219234
802.88696,1000,12422.024824
531.9804,1000,12429.8473
809.40125,1000,12437.213234
746.67456,1000,12440.509419
347.27997,1000,12441.091532
762.5499,1000,12462.231705
885.82434,1000,12475.232562
516.78345,1000,12476.500526
446.29257,1000,12476.848496
466.09717,1000,12477.419933
889.69824,1000,12478.217443
868.75385,1000,12485.903069
44.982735,1000,12493.060915
682.61816,1000,12496.329062
762.30084,1000,12496.904865
567.83044,1000,12517.742379
852.38934,1000,12530.519513
812.89923,1000,12531.736327
889.936,1000,12532.081353
869.07947,1000,12532.650605
765.7344,1000,12533.497309
871.67084,1000,12541.273148
684.20013,1000,12548.48049
871.1286,1000,12551.70574
874.58405,1000,12552.28129
783.49615,1000,12573.502866
813.6751,1000,12586.465729
759.42914,1000,12587.69983
811.6689,1000,12588.047207
844.27045,1000,12588.616826
607.40045,1000,12589.400894
765.38904,1000,12597.145598
829.03516,1000,12604.306385
890.1726,1000,12607.51617
850.57666,1000,12608.178681
928.10095,719,12613.615888
774.5335,1000,12642.173403
870.5978,1000,12643.407692
796.42285,1000,12643.760814
861.54333,1000,12644.350737
583.8666,1000,12645.16805
540.52954,1000,12653.121314
498.0437,1000,12660.551541
871.8823,1000,12663.864441
399.99655,1000,12664.450407
840.3587,1000,12670.073906
903.61084,964,12698.495122
474.32565,1000,12699.315811
538.0348,1000,12700.921131
900.0068,1000,12701.510563
445.44974,1000,12702.328121
837.72906,1000,12710.14373
845.5805,1000,12717.43786
205.83698,1000,12720.723393
337.669,1000,12721.303835
709.3589,1000,12726.747807
576.8371,1000,12754.259155
837.94055,1000,12755.042136
881.2186,1000,12756.579046
772.6639,1000,12757.15053
900.50854,995,12757.667839
841.3854,1000,12765.693528
916.20636,838,12767.149877
883.00165,1000,12772.911232
443.8558,1000,12776.720376
502.14514,1000,12782.216469
564.5431,1000,12810.202355
851.397,1000,12811.014228
658.5043,1000,12812.601174
586.4693,1000,12813.222962
398.2158,1000,12813.789663
865.2779,1000,12821.866477
590.7324,1000,12823.331938
502.00165,1000,12829.165297
669.9979,1000,12832.954917
759.9448,1000,12838.379636
881.6317,1000,12865.899619
840.9696,1000,12866.694113
818.9253,1000,12868.259494
709.3468,1000,12868.831798
819.8742,1000,12869.356095
528.7986,1000,12877.325952
815.6711,1000,12878.776156
689.7925,835,12879.188488
716.25885,750,12879.91572
426.1151,1000,12884.570754
727.63446,656,12906.035567
521.0577,1000,12921.766893
691.27716,1000,12922.560227
800.0097,1000,12924.099208
741.71063,1000,12924.677066
740.0044,1000,12933.115983
439.67975,1000,12934.573141
788.4732,1000,12934.990207
338.3076,1000,12935.727709
548.3929,1000,12940.428012
819.0177,1000,12961.814394
787.7572,1000,12977.715238
861.2477,1000,12978.523673
818.30695,1000,12980.122785
586.4245,1000,12980.71216
856.6727,1000,12989.319531
796.11066,1000,12990.805146
859.8794,1000,12991.230306
791.70654,1000,12991.968293
843.6727,1000,12996.681381
635.2075,1000,13018.016978
598.6737,1000,13033.958034
840.26105,1000,13034.759732
896.47296,1000,13036.320821
839.6293,1000,13036.896031
861.3999,1000,13045.450111
816.0883,1000,13046.937636
501.26068,1000,13047.360487
871.6397,1000,13048.101401
849.8374,1000,13052.834773
931.5044,685,13072.416372
307.29858,1000,13074.210474
878.5069,1000,13090.637391
428.0479,1000,13092.184803
852.56323,1000,13092.755296
927.202,728,13093.391495
912.9029,871,13095.560316
764.35974,1000,13101.368188
850.8297,1000,13103.306649
175.6362,1000,13104.075072
908.0096,920,13123.75796
839.8083,1000,13129.972265
851.3205,1000,13146.176472
806.25714,1000,13147.715855
493.10587,1000,13148.277258
389.7208,1000,13148.906796
810.3538,1000,13151.044376
377.74118,1000,13156.688381
379.09583,1000,13158.509843
238.12451,1000,13159.224208
124.19456,1000,13178.527413
-1.6389849,1000,13184.672912
-70.908455,1000,13201.220801
-83.87028,1000,13202.776813
-87.34101,1000,13203.353534
-79.99938,1000,13203.996801
-83.870255,1000,13206.170877
-79.93237,1000,13211.838509
-82.14221,1000,13213.664642
-67.97095,1000,13214.385041
178.31703,1000,13233.859753
204.4871,1000,13240.037064
908.80084,912,13251.604313
852.7317,1000,13257.971616
716.1287,1000,13258.545353
879.8038,1000,13259.184978
871.01855,1000,13261.3387
906.5109,935,13266.025517
865.0395,1000,13267.102399
866.8185,1000,13268.954125
941.50415,585,13272.524587
906.40314,936,13285.89199
936.4035,636,13302.729829
852.71246,1000,13307.511117
933.3002,667,13309.950925
464.02097,1000,13314.064501
719.99835,1000,13314.642699
896.5131,1000,13315.285712
508.28253,1000,13317.462179
892.8969,1000,13322.135557
845.405,1000,13325.032801
37.93863,230,13327.462318
877.05975,1000,13341.823758
318.68042,1000,13358.475177
630.37805,1000,13363.178494
382.19705,1000,13365.576903
828.30853,1000,13369.606659
848.4628,1000,13370.804913
788.89557,1000,13372.976292
752.0113,1000,13377.676062
421.44696,1000,13380.612082
491.76807,1000,13383.072655
239.92989,1000,13397.569083
928.7991,712,13405.4157
871.9388,1000,13414.355269
905.1104,949,13416.281055
861.1746,1000,13425.637191
857.6093,1000,13426.848688
817.81366,1000,13429.028805
823.8859,1000,13433.738125
856.67847,1000,13436.700816
855.64374,1000,13439.30543
172.39178,417,13452.893682
835.67847,1000,13454.181502
498.57645,1000,13462.20548
708.0814,1000,13471.371214
858.05347,1000,13473.335325
886.36,1000,13482.919176
580.2757,1000,13484.160054
848.4916,1000,13491.232162
203.30342,1000,13494.334106
155.44676,1000,13496.905383
167.90778,1000,13510.253562
313.78848,1000,13511.495044
877.705,1000,13519.322717
746.1535,1000,13528.284953
720.7897,1000,13530.225207
579.614,1000,13539.444431
860.1537,1000,13540.698621
351.14453,1000,13547.544874
494.40918,1000,13550.406847
409.724,1000,13552.803958
350.3505,1000,13565.721557
253.69348,1000,13566.942473
155.55049,1000,13574.615829
-21.311035,1000,13583.382658
-55.465305,1000,13585.257995
-74.921036,1000,13594.446604
-76.27062,1000,13595.640326
-68.30943,1000,13602.395713
-84.84778,1000,13605.277957
-59.043785,1000,13607.729378
-87.746086,419,13608.4244
200.33002,1000,13620.975625
200.00006,1000,13622.203817
196.99171,1000,13629.938836
230.95906,1000,13638.775544
101.92292,1000,13649.937824
179.56644,1000,13651.136382
367.12375,1000,13658.041151
233.32898,1000,13660.984436
316.37796,1000,13663.471273
185.15709,1000,13664.172622
379.23193,1000,13676.780955
297.80984,1000,13678.014721
316.89954,1000,13685.976819
696.433,1000,13694.879187
653.57544,1000,13706.11006
154.9676,1000,13707.3106
809.7249,1000,13714.107411
698.7247,1000,13716.980224
762.7549,1000,13719.482837
834.3121,1000,13720.175498
460.14633,1000,13732.722995
466.09717,1000,13734.020872
300.6166,1000,13741.999054
599.67645,1000,13750.988866
905.3064,947,13760.458909
142.62039,1000,13762.280217
835.1185,1000,13770.512871
74.65819,1000,13773.543525
177.77318,1000,13776.068961
844.44684,1000,13776.782531
861.94604,1000,13789.601261
663.47504,1000,13790.854808
301.40393,1000,13798.836783
533.70636,1000,13807.827
835.69763,1000,13817.323841
805.33014,1000,13819.125555
765.2077,1000,13827.087271
891.81226,1000,13829.941343
812.46967,1000,13832.356621
771.8007,1000,13833.040831
750.4339,1000,13845.287721
645.8285,1000,13846.522053
616.2694,1000,13854.27398
675.8589,1000,13863.144305
748.3861,1000,13872.435407
854.7263,1000,13874.193192
377.65875,1000,13882.224386
518.5667,1000,13885.081908
584.0256,1000,13887.491011
781.6426,1000,13888.175893
108.20028,1000,13900.571008
501.41852,1000,13901.796894
51.816597,1000,13909.519879
-27.834723,1000,13918.407477
-61.5382,1000,13927.735553
593.94965,1000,13929.517733
896.3352,1000,13937.42907
826.91376,1000,13940.341938
756.0101,1000,13942.764754
820.875,1000,13943.466253
421.46906,1000,13956.120562
884.448,1000,13957.36657
652.47986,1000,13965.356896
557.3706,1000,13974.241089
70.453766,1000,13983.591897
269.90082,1000,13985.379234
185.28033,1000,13993.327459
659.701,1000,13996.200397
403.10062,1000,13998.623347
182.73322,1000,13999.309932
-18.541092,779,14000.735353
247.36368,1000,14011.584702
238.51624,1000,14020.395044
-116.37106,879,14022.568457
68.25426,1000,14038.863499
-29.077745,1000,14040.645687
59.01111,1000,14048.638881
-21.708391,1000,14051.536449
-121.004906,592,14053.496642
6.383017,1000,14053.999571
-63.210373,1000,14054.694623
-39.18932,1000,14056.157146
-122.28331,766,14065.357963
28.921131,1000,14067.208043
-71.1196,346,14075.183184
-1.7539858,1000,14093.868244
-61.130466,1000,14095.606413
-53.12472,1000,14103.360243
-10.78024,1000,14106.203699
-56.080914,1000,14108.107838
-49.275284,1000,14108.602186
-63.81548,1000,14109.283763
-25.925556,1000,14119.656307
-29.687174,1000,14121.470585
-29.054161,1000,14129.547388
-59.044147,1000,14148.321383
-43.181858,1000,14150.07563
-43.26241,1000,14158.066044
-6.1368465,1000,14160.935484
-7.216308,1000,14162.901358
42.415283,1000,14163.415438
9.155675,1000,14164.11037
115.48749,1000,14174.815087
153.1258,1000,14176.676978
-21.232428,1000,14184.874209
112.418045,1000,14203.963547
168.11256,1000,14205.753419
-127.093285,845,14208.087758
291.30185,1000,14213.815839
107.31603,1000,14218.705107
295.8316,1000,14219.220377
380.61905,1000,14219.923217
288.88416,1000,14230.795336
330.5509,1000,14232.663866
211.23087,631,14239.537011
462.27652,1000,14240.948211
462.91092,1000,14261.799033
903.3996,966,14262.221766
564.3561,1000,14269.884161
379.447,1000,14274.718559
375.56494,1000,14275.225428
599.0094,1000,14275.91918
599.3422,1000,14286.590636
345.4778,1000,14288.426516
889.1821,1000,14295.096593
487.7822,1000,14296.493975
935.90393,641,14310.652929
892.8893,1000,14317.233228
813.9799,1000,14317.652557
501.26407,1000,14325.284181
580.7796,1000,14330.16377
575.67596,1000,14331.347851
630.6136,1000,14341.932312
344.8228,1000,14343.784464
460.39865,1000,14350.535493
775.91876,1000,14351.954114
370.0271,1000,14366.615411
294.8291,1000,14373.358141
371.2944,1000,14373.791227
12.904207,1000,14381.664218
622.224,1000,14386.651661
482.14114,1000,14387.863721
620.1343,1000,14398.857868
855.7856,1000,14400.751714
796.43317,1000,14407.712729
282.44046,1000,14409.160188
879.45654,1000,14423.930353
459.4195,1000,14430.707492
518.427,1000,14431.132314
869.7038,1000,14438.767386
771.0814,1000,14443.66184
844.06354,1000,14444.843858
483.08038,1000,14455.520132
853.0223,1000,14457.376795
865.5223,1000,14464.130815
584.2084,1000,14465.529281
664.835,761,14473.049017
408.70596,1000,14479.680909
853.5761,1000,14486.749793
786.37134,1000,14494.285549
597.2097,1000,14499.112407
700.00006,1000,14500.291752
326.11224,1000,14510.90501
873.34106,1000,14512.758063
435.9672,1000,14519.451391
595.804,1000,14520.860853
917.3072,827,14525.487098
904.5081,955,14525.951492
837.50824,1000,14541.76048
763.8087,1000,14549.250695
81.81671,1000,14554.021501
884.741,1000,14555.184582
368.7449,1000,14565.893126
854.8628,1000,14567.761932
909.3058,907,14569.40338
851.5015,1000,14576.020907
876.66534,1000,14580.771295
830.9266,1000,14581.250487
817.20166,1000,14597.770356
909.10406,909,14600.416876
868.64813,1000,14610.553836
775.4043,1000,14611.777406
916.4032,836,14615.251777
807.05206,1000,14622.640427
913.5061,865,14625.218262
893.4024,1000,14626.251743
916.80585,832,14628.660385
873.86096,1000,14637.671694
846.37335,1000,14654.403088
924.5065,755,14654.403137
591.6462,1000,14657.026642
391.40442,1000,14667.049847
449.9962,1000,14671.678982
911.70105,883,14678.276231
391.6339,1000,14679.012155
873.77997,1000,14681.547477
856.53015,1000,14682.525874
685.7142,1000,14693.784235
807.0634,1000,14710.659245
883.8732,1000,14710.659293
586.4643,1000,14713.237978
917.60504,824,14713.362035
917.5058,825,14724.593434
589.25574,1000,14727.793498
464.95215,1000,14735.174959
892.93884,1000,14737.704253
850.88135,1000,14738.676626
869.6039,1000,14749.854405
834.38434,1000,14766.469808
887.9579,1000,14766.469859
603.8345,1000,14769.033022
815.4469,1000,14769.160531
511.98392,1000,14780.415044
720.33954,1000,14783.604578
492.85645,1000,14790.905557
882.34186,1000,14793.417865
513.78925,1000,14794.391072
837.75366,1000,14805.528517
380.25974,1000,14822.215269
346.03937,1000,14822.215317
280.36447,1000,14824.818866
453.32993,1000,14824.944145
73.37476,1000,14836.200786
28.81466,1000,14839.399193
-16.349304,1000,14846.725634
-60.784042,1000,14849.262634
-72.5081,1000,14850.263026
-77.96085,1000,14861.677672
-83.2208,1000,14878.188281
-79.02036,1000,14878.18833
-77.940605,1000,14880.757373
-87.57688,1000,14880.885111
-83.3325,1000,14892.088155
-72.331184,1000,14895.313037
-69.69614,1000,14902.594589
-71.153,1000,14905.114616
-67.7411,1000,14906.070124
-69.69632,1000,14917.108964
-63.898582,1000,14933.461807
-72.60225,1000,14933.461852
-74.602646,1000,14935.979931
-73.94085,1000,14936.1051
-80.76856,1000,14946.885445
-81.94878,1000,14949.943675
-81.817505,1000,14956.963684
-67.07781,1000,14959.372401
-78.946724,1000,14960.308178
-52.898026,1000,14971.12764
-76.28404,1000,14987.193441
-82.51681,1000,14987.193488
-85.45381,1000,14989.687472
-85.86498,1000,14989.812999
-82.81721,1000,15000.966272
-83.16431,1000,15004.101991
-74.63718,1000,15011.282712
-82.876015,1000,15013.759932
85.18394,1000,15014.713632
201.74988,1000,15025.782878
239.548,1000,15042.235201
96.719475,1000,15042.235251
279.08105,1000,15044.789322
266.3628,1000,15044.913905
327.04242,1000,15056.069546
173.06238,1000,15059.231584
230.06093,1000,15066.467107
260.46545,1000,15068.994006
382.87524,1000,15069.970035
259.84573,1000,15081.265619
553.33057,1000,15098.277856
643.9473,1000,15098.277905
516.1571,1000,15100.859327
880.5872,1000,15100.982311
355.2707,917,15107.50955
171.87039,1000,15115.29493
911.8015,882,15118.54672
451.0169,1000,15122.63789
859.735,1000,15126.105177
505.4383,1000,15137.419765
919.80615,802,15143.081587
858.96277,1000,15154.159815
883.05646,1000,15156.849567
478.35635,1000,15156.97363
604.6372,1000,15163.630328
750.61804,1000,15171.463111
543.3439,1000,15174.726767
872.2323,1000,15178.911725
645.8811,1000,15182.349612
447.29373,1000,15193.368909
603.70874,1000,15198.875192
532.662,1000,15209.633494
499.25793,1000,15212.145583
538.525,1000,15212.265297
291.604,1000,15218.688056
-18.727406,1000,15226.353699
80.84993,1000,15229.565963
-21.428179,1000,15233.618109
-57.23663,1000,15237.081655
-81.13141,1000,15248.277449
-77.94056,1000,15253.835494
-73.15381,1000,15264.847892
-80.3915,1000,15267.433413
-72.86772,1000,15267.55765
-80.28107,1000,15274.223882
-66.66611,1000,15282.029493
-72.89089,1000,15285.254605
-71.222435,1000,15289.308776
-74.52163,1000,15292.776675
-70.58777,1000,15303.988879
-80.64454,1000,15309.59573
-84.84778,1000,15320.523914
-79.09344,1000,15323.063972
-86.25355,1000,15323.189564
-90.06542,1000,15329.6868
-86.20615,1000,15337.360972
-87.57687,1000,15340.559553
-86.62132,1000,15344.562497
-80.468094,1000,15348.004908
-85.86498,1000,15359.109393
-81.88338,1000,15364.683302
-82.5168,1000,15375.593629
-89.9992,1000,15378.153362
-86.30062,1000,15378.278922
-86.439926,1000,15384.78576
-82.81718,1000,15392.44916
-82.8172,1000,15395.654348
-85.87496,1000,15399.706936
-80.31435,1000,15403.107305
-75.523796,1000,15414.161136
-57.596703,1000,15419.711188
-68.53099,1000,15430.64071
-65.2505,1000,15433.186127
-62.499477,1000,15433.309499
-70.69553,1000,15439.889803
-63.33297,1000,15447.556553
-87.87801,1000,15450.738263
-72.78861,1000,15454.697381
-63.369583,1000,15458.074718
-79.86515,1000,15469.068335
-80.58186,1000,15474.548697
-76.27064,1000,15485.394538
-75.08839,1000,15487.918881
-77.69451,1000,15488.043495
-71.630745,1000,15494.565562
-72.60224,1000,15502.322861
-67.50842,1000,15505.545249
-75.52391,1000,15509.642812
-72.22174,1000,15513.149439
-1.4596629,1000,15524.467866
-72.02732,1000,15530.161073
31.499035,1000,15541.456496
-69.59398,1000,15544.064132
47.436436,1000,15544.193264
111.92086,1000,15550.929755
231.0335,1000,15558.9333
196.29593,1000,15562.265628
153.12216,1000,15566.46068
313.67743,1000,15570.063097
401.73746,1000,15581.544046
347.70798,1000,15587.404074
166.44258,1000,15598.652351
515.1477,1000,15601.27343
311.21054,1000,15601.40132
608.7703,1000,15608.053352
368.64233,1000,15615.876019
179.60062,1000,15619.127932
292.43927,1000,15623.166853
141.63116,1000,15626.592262
207.95445,1000,15637.842327
226.45615,1000,15643.523247
329.48672,1000,15654.690209
448.38495,1000,15657.26411
385.8915,1000,15657.394057
324.9061,1000,15663.99234
529.1808,1000,15671.83823
872.5572,1000,15675.070374
469.53406,1000,15679.154674
683.50635,1000,15682.626431
652.41736,1000,15693.939917
677.7821,1000,15699.475098
498.5925,1000,15710.185122
475.5598,1000,15712.700155
245.2724,1000,15712.823211
387.8849,1000,15719.308687
-128.13109,518,15722.253905
346.6359,1000,15727.089451
467.20898,1000,15730.367948
141.37462,1000,15734.436122
442.55237,1000,15737.910513
-85.01801,1000,15754.82602
658.2793,1000,15765.879032
845.46326,1000,15768.439462
812.3886,1000,15768.563962
413.5098,1000,15775.080396
398.4093,1000,15778.033691
805.7285,1000,15782.8148
865.641,1000,15786.042758
839.28033,1000,15790.09694
50.685482,1000,15793.592214
551.4138,1000,15810.472106
864.5782,1000,15821.542808
369.44995,1000,15824.164318
849.667,1000,15824.291308
435.3815,1000,15831.020307
468.69846,1000,15834.102926
776.6263,1000,15839.12837
613.2901,1000,15842.4556
573.8455,1000,15846.615193
349.99686,1000,15850.144232
591.7267,1000,15867.258558
877.7813,1000,15878.437532
313.7893,1000,15881.042147
839.19604,1000,15881.164477
856.7038,1000,15887.671837
484.9627,1000,15890.615352
306.03616,1000,15895.475243
450.35602,1000,15898.699946
696.5515,1000,15902.720532
874.4536,1000,15906.187206
821.4326,1000,15923.050884
915.0008,850,15928.321275
731.7223,1000,15934.165263
864.5475,1000,15936.855261
682.95044,1000,15943.472401
639.73505,1000,15946.489463
902.50995,975,15949.98712
730.0041,1000,15954.68681
674.80365,1000,15958.782649
851.23047,1000,15962.276216
650.8526,1000,15979.27397
441.79074,1000,15984.619213
868.0974,1000,15990.572556
836.31116,1000,15993.250099
620.6932,1000,15999.832193
833.58826,1000,16002.787058
886.45306,1000,16006.276106
715.983,1000,16010.968698
398.4377,1000,16015.080547
629.3102,1000,16018.585115
807.902,1000,16035.310878
852.9096,1000,16040.628676
160.41171,1000,16046.409559
808.50494,1000,16049.057333
-6.817009,768,16053.682923
464.90854,1000,16055.589246
387.02628,1000,16058.588196
563.3126,1000,16062.050977
452.34122,1000,16070.782822
601.0812,1000,16074.290658
613.3309,1000,16091.249221
500.69012,1000,16096.483983
-4.245796,865,16097.445467
298.57172,1000,16102.493888
812.6221,1000,16110.233982
376.83487,1000,16112.250621
429.40674,1000,16115.228801
877.64154,1000,16118.696954
654.3982,1000,16127.414017
716.9013,1000,16130.933251
797.24414,1000,16147.93235
930.1041,699,16149.598121
346.73065,1000,16153.272236
886.9826,1000,16154.25543
931.2017,688,16157.457618
868.20996,1000,16159.230477
890.5177,1000,16168.683887
612.41846,1000,16171.683939
