#{"t_start": 1734491947.5155394, "env_id": "None"}
r,l,t
478.7619,1000,44876.773141
468.557,1000,44880.848168
309.08688,1000,44881.935422
348.39386,1000,44884.249582
519.0546,1000,44891.840725
480.94928,1000,44899.288628
731.5031,1000,44900.383399
242.46112,1000,44905.670762
576.15497,1000,44929.141479
401.75058,1000,44953.079664
667.3657,1000,44954.854344
627.2738,1000,44962.967611
495.23438,1000,44969.869869
218.51343,1000,44977.320559
292.4866,1000,44977.320611
710.2173,1000,44983.020513
644.693,1000,44988.846329
536.3601,1000,44989.935068
488.23065,1000,45000.28966
619.8685,1000,45003.66349
263.32907,1000,45004.363492
494.3012,1000,45018.643041
837.9292,1000,45025.540819
305.05872,1000,45031.902225
521.9033,1000,45047.939861
361.01505,1000,45050.791175
744.2154,1000,45051.882405
476.15604,1000,45054.191898
760.2973,1000,45060.0214
636.46735,1000,45061.118118
453.79245,1000,45066.427023
860.79,1000,45066.427075
285.9016,1000,45067.521821
346.88235,1000,45068.07955
425.07874,1000,45071.80179
531.5758,1000,45072.898848
413.06708,1000,45073.598004
279.99564,1000,45078.211487
437.94873,1000,45082.11692
268.23886,1000,45087.400677
716.3242,1000,45094.314898
737.11957,1000,45101.226974
162.81589,1000,45102.862314
554.8341,1000,45112.056406
758.30115,1000,45118.436144
425.73154,1000,45123.065508
694.5858,1000,45127.674118
726.9322,1000,45131.738707
-47.882164,1000,45132.833088
423.9804,1000,45136.38535
692.5986,1000,45146.736042
579.3131,1000,45159.536505
925.09863,749,45168.263142
172.42155,1000,45178.624535
627.91364,1000,45182.181178
215.9696,1000,45189.701374
806.3754,1000,45193.851994
308.81912,1000,45194.9721
165.7095,1000,45208.877992
49.939438,403,45210.118773
12.407837,800,45214.758627
401.9109,1000,45220.475186
716.32294,1000,45233.79133
719.7884,1000,45247.081339
360.47662,1000,45251.018885
254.09378,1000,45256.859578
525.5602,674,45269.45784
438.17816,1000,45281.67997
487.05267,1000,45296.089851
821.94025,1000,45305.34775
671.6637,1000,45306.452631
611.1879,1000,45308.240626
64.98289,1000,45310.02728
576.7638,1000,45322.663551
632.0226,1000,45323.366876
758.62555,1000,45323.927179
792.20807,1000,45327.333896
411.18994,1000,45332.646785
70.713104,884,45333.750272
616.7964,1000,45336.617389
448.1685,1000,45340.714549
501.427,1000,45344.266104
789.28015,1000,45346.592663
685.9781,1000,45354.620493
308.93005,1000,45361.563075
560.13257,1000,45362.122026
545.842,1000,45366.760313
67.7416,1000,45376.699617
605.045,1000,45380.654025
68.96487,1000,45395.766567
75.437485,1000,45398.097539
711.3237,1000,45402.19941
335.89343,1000,45406.209458
718.8516,1000,45407.469245
52.249725,1000,45408.035643
547.07367,1000,45413.226295
563.59143,1000,45414.441579
750.5336,1000,45430.303506
155.73318,1000,45432.634465
333.1169,1000,45441.919077
193.51073,1000,45444.259334
376.66263,1000,45447.143386
359.45526,1000,45454.653542
447.69867,1000,45459.846193
318.17926,1000,45462.176466
666.19775,1000,45469.818933
380.88782,1000,45477.310602
528.35077,1000,45478.410129
758.3056,1000,45483.73259
343.575,1000,45507.425114
323.94424,1000,45531.611673
437.94894,1000,45533.3986
705.55426,1000,45541.535736
451.27982,1000,45548.477782
382.5358,1000,45555.951168
184.66684,1000,45561.658185
219.58305,1000,45567.508523
87.49809,1000,45568.603734
337.68658,1000,45579.060792
671.7473,1000,45582.458646
270.60437,1000,45583.15771
173.0169,463,45592.34983
443.6865,1000,45597.501631
652.73285,1000,45604.424204
399.99524,1000,45610.810678
476.04898,1000,45626.957863
266.66226,1000,45629.818428
630.4095,1000,45630.917695
321.92426,1000,45633.234871
668.9788,1000,45639.069129
608.9874,1000,45640.163486
627.61053,1000,45645.470919
431.6849,1000,45645.470969
531.0753,1000,45646.567065
252.93686,1000,45647.123255
356.74313,1000,45650.654529
708.8765,1000,45651.748837
424.42526,1000,45652.450202
558.6301,1000,45657.068835
428.5676,1000,45661.031577
231.16443,1000,45666.335366
472.72244,1000,45673.260483
375.88052,1000,45680.190187
549.39966,1000,45681.824459
774.0833,1000,45691.056856
227.9696,1000,45697.449114
622.22473,1000,45702.076632
179.6312,472,45705.617114
672.1988,1000,45706.710422
529.747,1000,45710.787381
235.63553,1000,45711.886733
632.1481,1000,45715.425627
693.8158,1000,45725.761668
168.50452,490,45727.547301
410.5583,1000,45738.589167
679.47095,1000,45747.29966
511.49548,1000,45757.606365
424.34064,1000,45761.151568
380.69772,1000,45768.807638
524.16705,1000,45772.88978
326.82504,1000,45773.985808
272.01935,1000,45787.861759
329.5488,1000,45789.105622
823.08813,1000,45793.7538
246.66223,1000,45799.485744
-7.7484074,1000,45812.842806
-46.83309,662,45813.401529
187.91849,850,45815.188005
739.7314,1000,45826.184522
312.40387,1000,45830.126558
110.740135,1000,45835.967385
441.95453,1000,45848.562883
603.9504,1000,45860.734648
634.8978,1000,45875.082446
396.45004,1000,45884.278912
562.79,1000,45885.37281
578.7949,937,45886.609982
308.0218,1000,45887.166744
252.30841,1000,45888.946781
60.535164,1000,45902.199317
376.81897,1000,45906.14631
803.6246,1000,45911.462695
114.49777,1000,45912.562552
748.0613,1000,45915.428506
210.3403,1000,45919.527719
459.56183,1000,45925.388608
185.18027,1000,45933.407198
242.58995,1000,45940.344198
140.12688,1000,45940.903404
523.53064,1000,45945.532286
427.68243,1000,45955.466857
293.93686,1000,45959.417645
543.44904,669,45969.900648
240.9049,1000,45974.546271
353.01587,1000,45976.876102
420.14313,1000,45980.980167
515.11615,1000,45984.942028
431.83142,1000,45986.190419
485.1815,1000,45986.750033
274.99548,1000,45991.935732
278.40005,683,45992.638653
319.35406,1000,45993.207067
560.3229,1000,46020.468642
207.93175,1000,46025.653281
502.31305,1000,46033.129197
410.03613,1000,46038.313233
589.05225,1000,46040.650423
540.5735,1000,46048.339994
456.66275,1000,46055.866034
729.3632,1000,46056.971244
240.48618,1000,46062.307166
476.3848,1000,46085.991376
704.9641,1000,46110.325864
362.83368,1000,46112.12024
337.03204,1000,46120.324003
457.86026,1000,46127.320366
428.73083,1000,46134.862705
339.18503,1000,46140.617651
528.7589,1000,46146.518716
651.7987,1000,46147.624043
795.1459,1000,46158.350832
531.3951,1000,46161.779748
214.1945,1000,46171.770944
403.1808,1000,46183.9197
325.52786,1000,46190.347152
697.7674,1000,46206.572613
755.51636,1000,46209.45174
637.17993,1000,46210.556961
303.90393,1000,46212.896246
393.78394,1000,46218.807449
343.65677,1000,46219.90831
509.16153,1000,46225.223866
339.71222,1000,46225.223917
686.4391,1000,46226.328835
311.36932,1000,46226.888044
146.6618,1000,46230.439577
584.21185,1000,46231.541735
14.943483,1000,46232.240457
528.1568,1000,46236.872714
301.2905,1000,46240.81817
189.65063,1000,46246.138839
691.24963,1000,46253.067765
244.8227,1000,46260.005582
561.70953,1000,46261.641773
295.76575,1000,46270.874663
355.27945,1000,46277.265661
365.70248,1000,46281.895688
60.839554,1000,46285.446287
414.18076,1000,46286.547483
539.0706,1000,46290.637743
65.217606,1000,46291.737701
206.61557,1000,46295.290941
541.385,1000,46305.623405
648.24884,1000,46307.408187
797.4371,1000,46318.432981
371.4264,1000,46327.16159
521.372,1000,46337.517265
820.8349,1000,46341.07822
661.91016,1000,46348.59279
528.16437,1000,46352.696508
447.84988,1000,46353.800106
632.209,1000,46367.688032
120.58413,1000,46368.934912
160.9924,1000,46373.577663
76.89421,1000,46379.302398
605.4531,1000,46392.718223
671.1347,1000,46393.291769
233.32892,1000,46395.110739
498.76135,1000,46406.171959
626.9481,1000,46410.131777
570.2101,1000,46416.008214
462.31516,1000,46428.663021
-35.810577,1000,46440.911126
381.60065,1000,46455.330758
740.275,1000,46464.581276
523.6897,1000,46465.673109
797.7246,1000,46466.917575
563.3026,1000,46467.475092
694.68506,1000,46469.257171
655.5541,1000,46482.574034
286.1339,1000,46486.516717
743.2161,1000,46491.824779
683.3431,1000,46492.927614
374.1886,1000,46495.971125
464.51138,1000,46500.053725
197.39528,1000,46505.89274
797.35736,1000,46513.921447
340.13596,1000,46520.853675
186.97789,1000,46521.409204
805.88446,1000,46526.029596
290.44504,1000,46535.928436
512.89825,1000,46539.861011
367.3156,1000,46550.297493
504.8069,1000,46554.909158
645.4608,1000,46557.223109
664.5158,1000,46561.296944
622.9732,1000,46565.232059
685.43097,1000,46566.469373
339.28192,1000,46567.023992
560.2453,1000,46572.177132
387.88474,1000,46572.875054
360.20316,1000,46573.433754
720.1534,1000,46600.454636
619.1855,1000,46605.597666
615.548,1000,46613.027228
788.51263,1000,46618.167894
267.1596,1000,46620.485643
544.37866,1000,46628.066393
716.26495,1000,46635.503285
465.21536,1000,46636.599699
700.7393,1000,46641.899593
751.2232,1000,46665.443586
509.15,1000,46689.525496
489.82565,1000,46691.303763
637.5527,1000,46699.462051
433.55362,1000,46706.395217
612.28046,1000,46713.87378
280.1322,1000,46719.566715
49.30651,1000,46725.417264
582.93774,1000,46726.529834
655.71045,1000,46737.017247
686.2697,1000,46740.431529
439.47012,1000,46750.349776
284.8637,1000,46762.443031
419.86588,1000,46768.840417
573.62103,1000,46784.903574
776.82324,1000,46787.754444
780.7063,1000,46788.851225
555.51605,1000,46791.173256
693.5957,1000,46797.019848
477.3154,1000,46798.116948
398.3116,1000,46803.444206
289.25726,1000,46803.444261
501.3261,1000,46804.54106
228.76245,1000,46805.098998
811.6726,1000,46808.643731
312.53653,1000,46809.740915
871.2362,1000,46810.443945
670.90784,1000,46815.072217
567.974,1000,46819.014784
357.62332,1000,46824.33485
307.04718,1000,46831.282218
768.9714,1000,46838.220044
248.1731,1000,46839.861017
527.665,1000,46849.307371
691.0591,1000,46855.73052
295.42014,1000,46860.377581
648.1056,1000,46863.941022
777.69745,1000,46865.043132
410.78723,1000,46869.154298
775.4649,1000,46870.258412
633.33984,1000,46873.822886
299.99564,1000,46884.183482
661.9028,1000,46885.970778
25.393099,1000,46897.001427
847.9997,1000,46905.722256
126.86908,903,46914.983354
854.729,1000,46916.087761
280.8002,1000,46919.642082
547.0636,1000,46927.14362
319.4486,1000,46931.245701
732.14996,1000,46932.346518
496.8951,1000,46946.238271
383.65524,1000,46947.482947
178.14096,1000,46952.13125
204.48276,1000,46957.855628
369.38367,1000,46971.740718
298.66663,1000,46973.523377
864.8017,1000,46984.478999
317.23672,1000,46988.408695
432.73392,1000,46994.26959
823.083,1000,47006.857096
302.05737,1000,47019.059391
460.1218,1000,47033.42751
61.654007,1000,47042.662947
93.547844,1000,47043.761518
675.67535,1000,47045.004674
841.1901,1000,47045.564378
786.2122,1000,47047.351934
249.83023,1000,47060.663351
416.7745,1000,47064.616482
192.3541,1000,47069.950819
622.047,1000,47071.052924
534.5566,1000,47073.931025
427.20673,1000,47078.039316
546.6169,1000,47083.919166
299.32455,1000,47091.972324
438.4578,1000,47098.92884
263.63156,1000,47099.49692
318.0554,1000,47104.133322
392.74954,1000,47114.060572
632.85767,1000,47118.009882
43.68065,293,47127.268074
756.6791,1000,47128.5126
274.06912,1000,47133.149964
588.89154,1000,47135.47396
539.0933,1000,47139.561082
568.933,1000,47143.505296
753.29456,1000,47144.749623
409.72287,1000,47145.307892
384.5674,1000,47150.476856
22.86808,1000,47151.177927
795.981,1000,47151.738096
42.85849,1000,47178.868372
439.78763,1000,47184.05136
648.29956,1000,47191.542626
261.36578,1000,47196.733137
102.85428,1000,47199.251987
31.119904,589,47206.214754
650.8538,1000,47206.91559
236.25266,1000,47214.434773
173.01106,1000,47215.534407
587.27026,1000,47220.840145
587.9672,981,47233.488072
548.6471,1000,47268.82059
732.1741,1000,47270.609806
50.94439,1000,47278.806581
638.02374,1000,47285.765127
625.99036,1000,47293.270336
630.11383,1000,47298.989449
378.9643,862,47303.06926
369.252,1000,47304.85707
438.71588,1000,47305.954497
91.87451,770,47306.658273
340.67303,1000,47316.460576
699.2423,1000,47319.865482
495.39966,1000,47329.793034
121.86247,1000,47341.873871
540.3745,1000,47348.277549
525.8728,1000,47364.401068
674.51337,1000,47367.263785
259.61716,1000,47368.362463
146.87012,1000,47370.681354
227.97098,1000,47376.526994
813.0557,1000,47377.620643
464.28198,1000,47382.925374
396.42468,1000,47384.023005
242.85257,1000,47384.576984
826.3146,1000,47388.117009
405.25922,1000,47389.211275
106.89325,1000,47389.909922
323.07278,1000,47394.528344
486.08978,1000,47398.464874
582.8375,1000,47403.786876
336.61462,1000,47410.724799
614.28864,1000,47417.673097
168.60365,1000,47419.308689
332.13013,1000,47428.558706
273.1297,1000,47434.95187
497.82236,1000,47443.095888
491.63712,1000,47448.245826
511.584,1000,47449.342222
534.7551,1000,47452.890114
393.09863,1000,47463.218434
758.9199,1000,47465.000992
637.8365,1000,47476.023487
845.95776,1000,47484.71781
706.34094,1000,47493.972532
248.27127,1000,47495.070515
297.9193,1000,47498.623999
285.7522,1000,47506.109687
648.2415,1000,47510.199199
666.9263,1000,47511.295991
763.4911,1000,47525.129543
289.9958,1000,47526.369804
198.65317,1000,47530.989882
94.37483,521,47534.92778
32.43013,411,47536.709533
-42.54184,855,47540.793941
-55.814644,931,47546.145582
375.34674,1000,47550.790111
502.26755,1000,47552.579095
333.32904,1000,47563.62745
688.8192,1000,47567.592608
577.21783,1000,47573.467544
97.1403,1000,47598.36587
697.67615,1000,47612.787879
239.44467,1000,47622.047092
259.12823,1000,47623.143012
190.73038,1000,47624.383574
267.8908,1000,47626.702321
262.90552,835,47635.396519
463.6906,1000,47640.02236
360.77948,1000,47643.964609
584.98047,1000,47649.261744
545.62103,1000,47650.363656
537.2006,1000,47653.225796
544.2914,1000,47657.311096
2.1446075,299,47657.8696
754.09625,1000,47663.169746
348.56693,1000,47671.16943
712.735,1000,47678.073581
339.2818,1000,47678.630173
366.6626,1000,47683.233733
757.605,1000,47693.104773
38.890175,1000,47697.034042
468.08847,1000,47706.228598
386.2022,1000,47707.466468
508.3887,1000,47712.078686
307.7991,1000,47714.395583
671.0552,1000,47718.473012
304.4544,1000,47722.400946
154.23254,1000,47723.638116
293.7453,1000,47724.195075
218.32352,1000,47729.348807
761.66846,1000,47730.047032
-20.90139,325,47738.580646
161.38724,545,47743.886527
937.4988,625,47746.207665
64.182816,398,47755.434017
186.14003,1000,47757.755682
671.5219,1000,47762.935065
743.3742,655,47762.935116
302.87326,1000,47770.377388
338.35242,1000,47775.53662
814.6035,1000,47777.855783
431.4419,1000,47784.748285
387.4501,1000,47785.446707
622.5974,738,47791.148579
235.70993,1000,47792.927618
155.73329,1000,47794.02863
360.8392,1000,47799.335774
-67.52072,673,47806.802122
572.5944,1000,47846.992358
356.6627,1000,47848.774076
73.74413,1000,47856.927713
608.02924,1000,47863.856645
467.76233,1000,47871.331031
470.9184,1000,47881.107914
354.54166,1000,47882.89045
171.2396,1000,47883.984714
620.64197,1000,47884.684038
794.17004,1000,47894.651759
538.8853,1000,47898.05194
202.84366,887,47907.286415
555.40735,1000,47907.988426
376.33618,1000,47920.079904
370.96286,1000,47926.45996
-101.10706,918,47929.322067
395.20297,1000,47945.464826
273.32886,1000,47946.565889
750.01306,1000,47948.887349
41.76053,305,47954.194058
272.30347,1000,47954.750787
825.5714,1000,47955.850619
590.2323,1000,47961.157106
557.69385,1000,47966.332665
401.71384,1000,47967.432712
427.5814,1000,47968.132256
575.85785,1000,47981.970209
620.16394,1000,47988.901465
345.9418,1000,47997.460978
-73.70404,956,48005.636657
234.44333,1000,48013.104567
727.58954,1000,48021.25602
58.778366,300,48022.355395
725.0115,1000,48026.444994
507.9694,1000,48027.543029
455.90585,1000,48041.364885
377.93713,1000,48043.147167
295.67886,1000,48054.154542
399.99594,1000,48071.996685
305.4838,1000,48073.096374
306.9356,1000,48076.620462
662.5428,1000,48084.044431
698.53613,1000,48088.10638
608.4889,1000,48089.201668
306.03583,1000,48104.222601
458.43796,1000,48108.824475
482.45264,1000,48112.746172
658.3661,1000,48114.521933
231.09879,1000,48118.590379
666.783,767,48120.898226
481.535,1000,48123.73987
729.1816,1000,48130.095434
420.59818,1000,48141.021548
636.84686,1000,48144.942132
843.4039,1000,48150.758423
355.51132,1000,48175.468302
299.9957,1000,48189.815917
749.1929,1000,48199.035353
614.794,1000,48200.130382
740.74036,1000,48201.37116
598.5523,920,48201.926365
667.2164,1000,48203.707967
599.1949,1000,48212.404635
371.75644,1000,48217.0333
414.1806,1000,48220.969752
274.55405,1000,48226.272461
545.9016,1000,48227.367711
622.57825,1000,48230.229193
362.1162,1000,48234.304277
504.98434,1000,48234.859343
730.1269,1000,48240.166814
736.6069,1000,48255.82213
801.1899,1000,48260.442137
563.3063,1000,48270.363243
223.32874,1000,48274.302674
239.55893,1000,48283.537255
798.3176,1000,48284.774339
835.49365,1000,48289.406705
586.6762,1000,48291.734561
723.39996,974,48292.294434
483.625,1000,48295.853875
30.598284,1000,48299.816636
456.2883,1000,48301.059014
531.1221,1000,48301.616985
804.1546,1000,48306.800157
692.5257,1000,48316.052891
529.74347,1000,48321.369918
612.7682,1000,48323.691144
583.46313,920,48325.326303
327.1484,1000,48332.931933
428.8424,1000,48335.251036
473.87885,1000,48340.422163
747.01855,1000,48340.422212
177.59799,1000,48347.881042
308.6334,1000,48353.045098
550.4086,971,48353.742029
180.48296,1000,48362.31762
712.73975,1000,48363.021005
409.08725,1000,48368.709926
405.53003,1000,48376.832139
343.70477,1000,48384.275558
253.15512,1000,48424.35457
658.74963,1000,48434.224934
449.82385,1000,48441.117268
336.7426,1000,48448.552479
313.03912,1000,48458.269163
706.575,1000,48460.03917
196.69864,1000,48461.129616
303.66492,1000,48461.83059
409.03198,1000,48471.548656
21.674133,1000,48474.932121
781.12305,1000,48484.148537
287.95496,1000,48484.857626
249.35464,1000,48496.973802
488.4425,1000,48503.395748
66.666275,1000,48506.264025
23.572044,980,48511.982593
54.98211,1000,48522.423837
627.2697,1000,48525.837593
410.19977,1000,48531.130089
405.18542,1000,48531.686297
43.307617,955,48532.795337
440.979,1000,48532.795385
787.2262,1000,48538.085034
407.81204,1000,48543.243965
76.2578,1000,48544.337072
41.344147,1000,48545.033986
557.9002,1000,48565.753676
692.9881,1000,48574.255816
695.0623,1000,48582.400738
251.78687,1000,48589.870702
432.1391,1000,48598.026811
502.1071,1000,48599.12548
438.1781,1000,48603.207054
807.8072,1000,48604.489367
583.2819,1000,48618.352398
480.32535,1000,48620.149915
648.1338,1000,48631.118184
638.0105,1000,48649.008113
691.3656,1000,48650.104892
394.80676,1000,48653.652654
560.3738,1000,48661.133303
199.35864,1000,48665.221275
537.8707,1000,48666.3394
657.8979,1000,48681.411903
500.64612,1000,48686.017874
625.63654,1000,48689.94485
687.98804,1000,48691.719599
187.35483,995,48692.953108
398.26614,1000,48698.098019
608.4715,1000,48700.947068
588.1759,1000,48707.310156
487.3555,1000,48718.256071
280.3639,1000,48722.18934
458.71396,1000,48728.017865
661.6678,699,48738.283032
312.74734,1000,48752.770162
783.4403,908,48758.46035
223.8588,1000,48767.134264
550.0058,1000,48776.345135
762.20135,1000,48777.441037
514.7811,1000,48778.676549
722.148,1000,48779.234612
409.4889,1000,48781.011778
514.5871,1000,48789.699705
-45.299118,704,48790.263195
401.4801,1000,48794.348282
688.2038,1000,48798.276788
656.4922,1000,48803.598242
287.89578,1000,48804.696531
685.5061,1000,48807.553425
764.23987,1000,48812.171814
698.1394,1000,48817.455914
574.5727,1000,48832.934234
725.62665,1000,48837.525499
747.2207,1000,48847.375037
708.44,1000,48851.296662
269.71365,1000,48860.454848
144.50917,1000,48861.68653
474.82623,1000,48866.274214
525.50323,894,48868.597013
293.21545,1000,48868.597064
786.21063,1000,48869.149321
500.44745,532,48872.687208
427.77368,1000,48872.687259
337.0588,1000,48876.600572
473.5258,1000,48877.83078
422.1794,1000,48878.383126
346.4897,1000,48883.519224
122.21791,1000,48892.697103
594.6713,1000,48897.981202
95.21648,1000,48900.296139
286.20227,1000,48901.934009
724.64136,1000,48909.54385
445.99063,1000,48917.025199
695.99634,1000,48917.025252
282.63248,1000,48924.49858
188.72777,1000,48930.344222
491.05353,1000,48938.89049
384.741,1000,48939.775168
331.2452,1000,48945.4904
871.7739,1000,48953.650732
339.85794,1000,49001.401444
364.14642,1000,49011.340271
733.34393,1000,49018.28661
305.50714,1000,49025.801879
548.8435,1000,49035.627799
478.1783,1000,49037.419225
613.83734,1000,49038.521351
315.65826,1000,49039.227797
208.98401,1000,49049.018435
830.3169,1000,49052.415203
742.2818,1000,49061.656778
382.63467,1000,49062.35769
351.48828,1000,49074.433947
410.34003,1000,49080.837612
533.81494,1000,49083.695069
231.12115,1000,49089.420824
269.7706,1000,49099.955305
788.89056,1000,49103.356905
700.7852,1000,49108.66624
468.557,1000,49109.224697
850.3554,1000,49110.345112
329.08676,1000,49110.34516
580.5108,1000,49115.658858
567.71796,1000,49120.819415
452.81146,1000,49121.913321
427.99506,1000,49122.613724
488.62402,1000,49151.875161
587.74744,777,49155.951551
515.89154,1000,49160.03432
221.42422,1000,49167.535419
782.3635,1000,49175.689279
679.3726,1000,49176.794496
408.4128,1000,49180.87746
167.73747,1000,49181.974517
672.11084,1000,49195.805748
291.93735,1000,49197.588253
766.9268,1000,49208.580471
346.80453,1000,49226.496663
377.02698,1000,49227.597926
317.2366,1000,49231.141842
378.72153,1000,49238.60457
597.988,1000,49242.692443
443.6862,1000,49243.789026
697.47205,1000,49258.821461
362.2905,1000,49263.440041
184.71759,1000,49267.373989
374.26077,1000,49269.152555
380.5608,1000,49270.389361
336.85522,1000,49275.559404
502.00958,1000,49278.417616
210.19916,1000,49295.755006
331.08054,1000,49299.694402
550.8759,1000,49305.53245
271.52332,1000,49315.860722
488.64917,1000,49330.349294
-37.06268,1000,49336.037848
736.5445,1000,49344.713013
580.6549,1000,49354.108563
359.359,1000,49355.20535
92.59019,1000,49356.444307
166.84166,1000,49357.001732
577.2061,1000,49358.782711
377.11932,1000,49367.463988
644.60364,1000,49368.021643
349.68042,1000,49372.10146
540.00757,1000,49376.029855
407.1591,1000,49381.328285
288.31155,1000,49382.425653
254.38129,1000,49385.280595
450.60257,1000,49389.902976
807.4862,1000,49395.224081
663.6368,1000,49410.718794
855.6378,1000,49415.378676
252.9368,1000,49425.337936
676.7068,1000,49429.300243
379.7,1000,49438.586666
591.7615,1000,49439.836391
538.29474,1000,49444.488467
562.22125,1000,49446.843053
209.51923,1000,49446.843105
824.59644,1000,49447.403406
374.50696,1000,49450.986277
798.92834,1000,49450.986326
523.7618,1000,49454.958773
550.161,1000,49456.21551
396.57037,1000,49456.777202
270.49902,1000,49461.98174
292.9572,1000,49471.284471
710.63385,1000,49476.635069
630.76715,1000,49478.970644
240.7601,1000,49480.61532
801.4194,1000,49488.270302
366.44894,1000,49495.79694
180.48305,1000,49495.796991
194.51616,1000,49503.296688
11.112074,1000,49509.16852
365.1119,1000,49517.768758
454.09372,1000,49518.471537
276.2342,1000,49524.216157
343.6041,1000,49532.408596
279.74237,1000,49580.285449
451.96637,1000,49590.179082
540.1493,1000,49597.103223
553.7079,1000,49604.570372
478.73578,1000,49614.349655
427.2681,1000,49616.128941
491.84583,1000,49617.222214
291.1629,1000,49617.92222
-3.7247696,257,49620.242864
283.2705,1000,49627.699801
710.72815,1000,49631.095264
619.6027,1000,49640.308558
152.39153,1000,49641.010283
275.9077,1000,49653.059236
577.0869,1000,49659.429228
270.36588,1000,49662.290361
313.18997,1000,49667.981693
375.34702,1000,49678.42282
443.1262,1000,49681.819001
456.7735,1000,49687.30744
419.7082,1000,49687.864612
363.5726,1000,49688.980688
690.0872,1000,49688.980736
774.99603,1000,49694.300048
355.41287,1000,49699.469517
677.3422,1000,49700.566452
654.3868,1000,49701.264412
497.16818,1000,49730.614654
359.9367,1000,49734.713364
370.78598,1000,49738.806076
334.90762,1000,49746.276946
166.87622,1000,49754.444347
343.6813,1000,49755.54261
275.43402,1000,49759.636709
772.1011,1000,49760.736675
528.2023,1000,49774.619236
457.57108,1000,49776.404719
382.75427,1000,49787.415768
415.6745,1000,49805.329437
575.7639,1000,49806.432047
510.92178,1000,49809.979841
672.7275,1000,49817.466019
880.3309,1000,49821.563705
585.51355,1000,49822.666675
799.65594,1000,49837.7625
650.79785,1000,49842.406752
347.615,1000,49846.36006
770.0943,1000,49848.144889
333.7709,1000,49849.389
26.671234,407,49849.95058
367.62177,1000,49854.602613
17.506035,322,49854.602664
369.74615,1000,49857.469998
239.03645,1000,49874.900112
359.9254,1000,49878.861439
620.1499,1000,49884.747935
678.1279,1000,49895.118568
610.815,1000,49909.692567
728.9449,1000,49915.431876
782.59564,1000,49924.163009
835.7581,1000,49933.472329
543.9635,1000,49934.5809
470.52798,1000,49935.828448
365.11197,1000,49936.386855
500.646,1000,49938.176634
550.7431,1000,49946.915923
379.017,1000,49947.475716
502.99417,1000,49951.570851
735.09985,1000,49955.547087
673.41437,1000,49960.898098
470.44244,1000,49962.010674
555.2942,1000,49964.896562
303.22098,1000,49969.560049
278.63916,1000,49974.917068
280.94788,1000,49990.513415
735.83124,1000,49995.176568
395.64835,1000,50005.182529
384.31552,1000,50009.151549
70.28914,1000,50018.445021
467.97104,1000,50019.697446
326.5182,1000,50024.355788
319.13718,1000,50026.897016
390.7015,1000,50026.897068
204.34291,1000,50027.459341
203.79375,1000,50031.045443
398.1364,1000,50031.045493
392.18243,1000,50035.019532
259.12842,1000,50036.26861
836.2534,1000,50036.831045
493.3298,1000,50042.041774
359.92532,1000,50056.685727
285.6607,1000,50059.028573
659.8403,1000,50060.684325
438.71576,1000,50068.380224
517.3266,1000,50075.907149
302.85294,1000,50075.907201
454.21307,1000,50083.458576
708.30963,1000,50089.353797
373.4935,1000,50097.971882
591.282,1000,50098.680431
740.84143,1000,50104.448488
285.45023,1000,50112.695767
806.8239,1000,50160.875226
432.37012,1000,50170.909017
444.8869,1000,50177.931123
723.9468,1000,50185.489041
581.48517,1000,50197.116874
30.585505,1000,50198.223711
546.86,1000,50198.929515
750.53546,1000,50201.268948
44.232063,1000,50208.790996
753.4879,1000,50212.220022
382.75577,1000,50221.53311
766.6668,1000,50222.239707
178.31015,930,50227.998235
342.1725,1000,50234.434938
189.80438,1000,50240.878982
422.57568,1000,50243.771879
23.596678,1000,50260.053162
247.39845,1000,50263.488181
344.43964,1000,50269.387379
403.1201,1000,50270.50763
418.2431,1000,50270.507678
203.75854,1000,50275.852311
193.28128,1000,50281.045131
759.9351,1000,50282.146857
406.7983,1000,50282.847698
797.17596,1000,50312.261998
476.26636,1000,50316.372008
365.9047,1000,50320.480078
441.27972,1000,50327.990946
698.64777,1000,50336.205868
545.49927,1000,50337.314697
721.65546,1000,50341.433302
94.802826,1000,50342.539559
850.88745,1000,50356.457186
515.6505,1000,50358.248133
447.22626,1000,50369.298191
289.46924,1000,50387.267814
525.3847,1000,50388.372209
274.55328,1000,50391.92708
522.7182,1000,50399.42219
472.36462,1000,50403.519205
392.913,1000,50404.804012
349.6812,1000,50419.918433
303.2211,1000,50424.550741
283.11258,1000,50428.500458
832.6701,1000,50430.283574
779.0176,1000,50431.524672
131.47879,1000,50432.084708
235.52144,1000,50436.757152
370.19495,1000,50436.7572
208.96545,1000,50439.619339
409.79913,1000,50456.98604
649.1262,1000,50460.931158
-14.7472,234,50463.933214
190.84479,1000,50466.793721
783.6472,1000,50477.097862
429.21716,1000,50491.600527
300.6467,1000,50497.300291
625.6982,1000,50505.981419
759.3274,1000,50515.190542
419.6326,1000,50516.286066
785.93054,1000,50517.523749
781.929,1000,50518.081062
680.5865,1000,50519.861225
8.950279,496,50528.559081
396.54688,1000,50528.559133
419.56824,1000,50529.118944
620.14105,1000,50533.211895
369.25223,1000,50537.151947
433.09595,1000,50542.454524
487.49518,1000,50543.557816
218.3346,1000,50546.418274
834.71594,1000,50551.044583
214.93228,1000,50556.354711
45.213165,273,50562.601298
772.2696,1000,50571.836797
670.76355,1000,50576.458456
